UF,Sexo,Idade,Cor,Anos de Estudo,Renda,Altura
41,0,30,2,12,3000,1.847773538
41,0,44,2,12,788,1.63177301
41,0,53,2,12,1500,1.665206813
41,1,44,8,7,950,1.692044761
41,0,60,8,5,1300,1.723225405
41,1,46,8,9,500,1.70534817
41,0,26,2,12,1900,1.633800065
41,0,34,2,12,1000,1.78578645
41,0,52,2,6,400,1.683750739
41,0,33,8,1,1600,1.741779957
41,1,18,8,12,450,1.647788818
41,0,47,2,12,2000,1.725841477
41,0,53,2,4,1600,1.676091916
41,0,30,8,12,1700,1.817823451
41,1,51,8,9,1200,1.594711434
41,0,38,8,14,1200,1.526976388
41,1,52,4,9,1000,1.709640589
41,1,27,4,17,850,1.643845235
41,1,36,8,13,1500,1.731501899
41,1,41,2,12,600,1.764449131
41,0,51,8,12,2000,1.570348976
41,0,39,2,5,1500,1.694273283
41,0,31,2,11,1100,1.733708481
41,0,29,2,15,2000,1.681175188
41,0,56,8,12,4000,1.81361895
41,1,44,2,13,1600,1.89174371
41,1,23,8,1,100,1.743665501
41,1,49,2,1,1499,1.644795035
41,1,37,2,13,1600,1.70584765
41,0,33,2,9,1900,1.654090702
41,0,31,8,9,1000,1.764692514
41,0,57,2,11,1600,1.692331484
41,1,38,2,10,1015,1.648679321
41,0,32,8,7,1200,1.712331194
41,0,30,8,12,600,1.733737251
41,1,59,2,5,1300,1.79290049
41,0,50,4,3,1200,1.733519214
41,1,18,4,12,250,1.653540808
41,0,39,2,9,1300,1.717772838
41,0,71,2,5,500,1.636016927
41,0,43,2,9,1000,1.707745729
41,1,23,8,17,700,1.759957177
41,1,29,8,10,1300,1.847504799
41,1,50,4,6,1500,1.580964145
41,0,37,8,9,1900,1.664915638
41,1,65,8,8,350,1.525681322
41,1,49,2,6,750,1.745557321
41,1,62,2,9,1100,1.660767261
41,1,27,8,4,0,1.742421913
41,0,34,8,14,1628,1.686373899
41,1,42,8,9,800,1.782612967
41,0,34,8,9,2000,1.845463236
41,0,52,8,12,1200,1.705817352
41,1,35,2,12,1200,1.564574012
41,0,46,8,5,1500,1.684157791
41,1,63,8,4,240,1.652415645
41,0,69,8,1,0,1.812087811
41,1,38,2,11,1200,1.697445374
41,0,31,2,12,1100,1.752709218
41,1,43,2,4,1000,1.591914284
41,0,38,8,9,1500,1.661344032
41,0,22,2,12,2500,1.592254861
41,1,49,2,5,924,1.723512964
41,0,25,8,6,1400,1.582238361
41,0,41,2,8,2500,1.784862593
41,1,34,8,6,1300,1.720006148
41,0,25,8,7,988,1.655085497
41,1,32,2,9,1200,1.772022863
41,1,32,2,9,480,1.858821951
41,1,34,2,5,560,1.635174538
41,1,36,8,12,900,1.549349481
41,1,42,8,1,240,1.683896799
41,1,40,2,11,380,1.755435852
41,0,29,8,3,1500,1.686039031
41,1,33,8,1,974,1.632337134
41,1,33,8,5,100,1.721692285
41,0,29,2,16,3500,1.742559102
41,0,59,8,16,3000,1.733807009
41,0,65,2,16,0,1.652988758
41,0,37,2,8,3000,1.710179347
41,0,37,8,14,1600,1.69895449
41,0,50,2,12,1600,1.672984993
41,1,32,2,6,1500,1.767402255
41,0,36,8,12,1500,1.841185963
41,0,62,2,3,1500,1.56898872
41,1,55,8,7,3000,1.634749486
41,1,26,8,12,900,1.770623667
41,0,30,2,16,2500,1.862852169
41,0,57,2,12,5000,1.654593247
41,1,27,2,16,2280,1.671753241
41,1,40,2,14,1800,1.700304396
41,0,52,2,12,1920,1.577514157
41,1,52,2,9,2000,1.699320931
41,1,22,2,15,1090,1.920313585
41,0,68,8,8,3000,1.780837288
41,0,45,2,12,1250,1.633090624
41,1,31,2,16,3780,1.614909249
41,1,41,2,15,1500,1.693749431
41,1,35,2,12,400,1.68607288
41,0,56,2,16,5500,1.758981804
41,0,55,2,16,4000,1.71297727
41,1,21,8,9,1350,1.980950168
41,1,45,8,12,1350,1.553715882
41,1,45,2,12,1014,1.70435443
41,0,44,2,12,4000,1.691992031
41,1,68,2,1,200,1.719976762
41,0,37,2,16,450,1.613267749
41,0,50,8,8,3000,1.643197404
41,1,24,2,15,1550,1.729941653
41,1,22,2,10,950,1.584409582
41,1,38,2,12,10000,1.630120813
41,0,26,2,16,5500,1.823620759
41,0,31,2,12,3000,1.722753049
41,1,38,2,13,788,1.666517258
41,1,31,2,12,1800,1.645274948
41,1,59,2,9,200,1.579655923
41,1,59,8,5,1300,1.711834507
41,1,58,2,3,2000,1.720470618
41,1,34,2,12,1200,1.746864175
41,0,49,2,6,1010,1.86862664
41,1,30,2,12,1060,1.753057793
41,0,53,2,6,2000,1.712552631
41,1,37,8,6,1110,1.719484668
41,0,45,2,9,2300,1.701783191
41,1,18,2,12,0,1.66834484
41,0,51,8,12,1110,1.679945143
41,1,45,2,9,1300,1.683887856
41,0,48,8,9,2000,1.558348577
41,1,42,2,9,1180,1.564144621
41,1,26,8,13,1800,1.587867353
41,0,28,4,12,1100,1.662798116
41,0,35,2,13,2300,1.708995158
41,0,23,2,12,2350,1.497024983
41,1,72,2,1,0,1.825193521
41,1,39,8,14,3000,1.689939679
41,0,42,8,9,5000,1.75455239
41,1,53,2,5,50,1.777881918
41,0,26,2,3,700,1.753902811
41,0,34,2,9,1350,1.60028221
41,0,70,2,5,900,1.696992577
41,0,45,8,9,3500,1.729850156
41,1,31,2,13,1200,1.51952374
41,1,37,2,13,3000,1.50533792
41,0,61,2,5,1150,1.808692595
41,0,68,2,6,0,1.689624892
41,1,48,2,12,2200,1.5533626
41,0,49,2,7,3000,1.704131901
41,1,53,8,5,400,1.772833309
41,1,36,8,9,0,1.530080418
41,0,72,2,1,0,1.716878922
41,1,60,2,1,0,1.605966261
41,0,59,8,1,0,1.701288251
41,1,24,2,12,1115,1.773304122
41,1,37,2,16,3000,1.699770966
41,1,54,8,9,0,1.739981993
41,1,55,8,9,0,1.580638045
41,1,26,8,12,1800,1.545401507
41,1,32,8,9,1100,1.706341945
41,1,69,8,2,0,1.747304692
41,0,37,2,9,1800,1.694267886
41,1,51,2,5,1015,1.73651598
41,1,23,8,9,1016,1.704038686
41,0,30,2,16,3000,1.701622721
41,0,33,2,12,1800,1.699223263
41,0,61,2,16,5000,1.695394704
41,1,59,2,16,1500,1.640669164
41,0,43,8,16,1300,1.72984468
41,0,64,2,12,788,1.757117001
41,0,45,8,13,1500,1.606216945
41,1,40,2,9,788,1.71767428
41,0,29,2,1,788,1.654872539
41,0,36,2,9,1100,1.654221369
41,0,36,8,1,1100,1.800460695
41,1,28,8,12,980,1.79216538
41,0,35,2,12,2000,1.702535887
41,1,53,4,1,806,1.850035042
41,0,41,8,12,1600,1.571811531
41,0,42,2,16,1400,1.690699986
41,0,59,4,12,1000,1.58097106
41,0,70,2,5,1500,1.749845928
41,1,42,2,9,850,1.705316042
41,0,35,8,16,1300,1.686650742
41,0,45,2,1,1600,1.669529209
41,0,40,2,13,5500,1.827453774
41,0,55,4,4,1000,1.626691297
41,0,60,8,1,1500,1.657504922
41,0,38,2,1,1000,1.86548683
41,0,31,8,7,3000,1.723109091
41,0,64,8,5,0,1.691904887
41,0,48,8,16,2900,1.699556221
41,0,63,2,12,0,1.694149836
41,0,68,2,5,500,1.732521512
41,0,61,2,12,1400,1.638761972
41,0,22,4,11,1400,1.691445071
41,0,29,8,9,2500,1.697923788
41,0,32,8,10,1575,1.761803572
41,0,31,2,12,1500,1.748348243
41,0,22,2,12,3000,1.50069744
41,1,35,4,12,900,1.624286559
41,1,49,2,12,1400,1.684258398
41,0,47,2,12,2800,1.67795473
41,1,76,2,8,0,1.788181243
41,0,30,8,12,3500,1.732289982
41,1,71,2,12,0,1.664269357
41,1,42,2,6,1080,1.762621423
41,0,28,8,5,800,1.713724734
41,0,21,8,5,850,1.528403409
41,1,34,8,9,874,1.742089129
41,0,52,8,4,300,1.675815078
41,0,39,2,8,2100,1.59940236
41,1,32,2,7,950,1.809175924
41,0,49,2,12,1800,1.779538137
41,0,28,2,5,2800,1.690818696
41,0,54,8,8,1200,1.687653909
41,0,40,8,3,1100,1.762693492
41,0,41,2,12,1600,1.586468998
41,0,31,2,16,4500,1.718106506
41,0,52,2,5,1200,1.822246327
41,0,33,8,8,800,1.721702858
41,0,60,8,11,0,1.691699842
41,1,37,8,12,1000,1.566641288
41,1,50,2,11,788,1.528584661
41,0,32,2,14,2300,1.763154539
41,0,41,8,4,2500,1.831059445
41,0,43,4,9,1500,1.71669548
41,0,25,4,11,2000,1.655403141
41,0,23,2,15,1300,1.698635517
41,0,60,2,5,500,1.63376899
41,0,32,2,12,1576,1.576964673
41,0,24,8,11,1650,1.728231587
41,1,43,2,6,1000,1.660643552
41,1,36,2,12,1100,1.751546477
41,0,41,8,1,1600,1.798837287
41,0,36,8,6,800,1.677030117
41,0,29,2,5,1500,1.635740161
41,0,68,8,5,3000,1.674474951
41,0,65,8,1,1200,1.776492318
41,0,31,8,7,800,1.620376163
41,1,63,2,5,400,1.612467951
41,0,39,2,12,3000,1.746111515
41,0,47,2,16,3000,1.795394774
41,1,55,2,12,2000,1.751299117
41,0,39,8,8,250,1.84151219
41,0,40,2,16,0,1.625476111
41,0,61,2,16,8000,1.668496837
41,0,38,8,12,1100,1.621647623
41,0,30,8,5,800,1.627243608
41,0,31,8,12,3000,1.74205852
41,0,33,2,15,2600,1.635230997
41,0,33,4,11,2300,1.680689
41,0,41,2,16,2300,1.721583331
41,0,57,8,5,1000,1.687661553
41,0,67,2,6,0,1.543588224
41,0,33,8,9,2000,1.678032222
41,0,51,8,5,0,1.772405189
41,0,65,8,1,250,1.681122098
41,0,27,2,12,1000,1.727567042
41,0,28,2,12,788,1.727500619
41,1,72,8,1,0,1.689490522
41,0,46,8,3,400,1.859372001
41,0,51,8,1,300,1.620238447
41,0,42,8,5,300,1.555572228
41,0,54,2,5,1800,1.648372328
41,0,46,8,4,800,1.691884137
41,0,56,8,5,0,1.586579821
41,0,31,2,5,1200,1.730323285
41,0,47,2,15,2500,1.713956922
41,0,48,2,12,4000,1.731319912
41,0,64,2,12,1800,1.707152306
41,0,61,2,12,3000,1.674222594
41,0,55,2,5,800,1.83531629
41,0,54,2,5,1200,1.725192975
41,0,43,8,16,8000,1.63689505
41,0,38,8,7,2000,1.787817487
41,0,39,2,16,3000,1.68993223
41,0,43,2,12,4000,1.615639368
41,0,33,8,12,2200,1.662578737
41,0,42,8,6,700,1.71952332
41,0,29,6,12,1600,1.685031911
41,0,52,2,5,1279,1.857372366
41,0,56,6,5,700,1.636250412
41,0,43,8,11,2500,1.689106609
41,0,28,2,15,2400,1.6598136
41,0,52,4,5,1400,1.732120234
41,0,58,2,4,2150,1.648065642
41,0,63,8,6,1200,1.690239178
41,0,28,2,9,1250,1.725675434
41,0,30,2,12,1000,1.628369076
41,0,21,8,12,1000,1.603520464
41,1,56,2,14,600,1.651244725
41,1,40,8,12,1023,1.686186095
41,0,39,8,5,1000,1.746027371
41,0,42,8,12,2000,1.769571382
41,0,45,8,12,2250,1.661488121
41,0,43,8,9,1250,1.818564609
41,0,59,8,5,1000,1.602534711
41,0,28,2,11,788,1.805332773
41,0,29,2,12,1200,1.592009186
41,0,35,2,14,1500,1.576045836
41,0,34,8,12,1000,1.858395082
41,0,45,8,14,7000,1.731837682
41,0,38,8,5,1200,1.715717953
41,0,55,2,5,1200,1.567673746
41,0,46,8,6,1200,1.803176321
41,0,59,2,6,800,1.875810523
41,0,38,8,7,1200,1.75123682
41,0,55,2,3,1500,1.702289178
41,0,87,2,5,500,1.546881639
41,0,46,6,12,3000,1.666820672
41,0,40,8,3,2000,1.73352885
41,0,37,2,7,2000,1.625407239
41,1,50,2,16,5000,1.727717367
41,1,30,2,14,1100,1.618288954
41,0,51,2,3,1300,1.623130275
41,0,54,4,16,1670,1.798462888
41,1,44,2,16,2800,1.629942703
41,0,63,2,5,2700,1.835938568
41,1,51,2,16,1000,1.676366318
41,0,42,2,9,1500,1.851194864
41,0,52,2,16,5000,1.677489315
41,1,23,2,14,400,1.545916651
41,1,69,8,3,0,1.709875236
41,0,61,2,9,1200,1.726006725
41,1,50,2,5,985,1.692650735
41,1,27,2,12,1350,1.819199066
41,0,31,2,12,2000,1.601778852
41,0,67,2,5,788,1.642345892
41,0,56,2,14,10000,1.648106702
41,0,35,2,16,5000,1.710034115
41,1,40,2,16,2500,1.717024895
41,0,35,2,12,4000,1.721472243
41,0,40,2,10,1500,1.626849946
41,1,50,2,13,2000,1.699236845
41,0,35,2,8,1000,1.649406659
41,1,63,2,4,950,1.742375536
41,0,40,2,13,1800,1.634692882
41,1,49,2,13,1300,1.609666855
41,0,75,2,3,788,1.576944373
41,1,25,2,12,1400,1.720247808
41,0,32,2,12,5000,1.876669081
41,0,33,2,14,2000,1.631841796
41,1,58,8,1,600,1.527767551
41,0,33,8,12,2300,1.770459092
41,0,21,2,5,1200,1.758902989
41,0,28,2,12,1200,1.78991521
41,1,24,2,12,50,1.685526206
41,0,34,8,12,1700,1.61810432
41,0,45,2,1,1000,1.633616416
41,0,38,8,1,400,1.65731253
41,0,34,2,12,1000,1.722696891
41,0,74,2,5,0,1.769170962
41,0,65,2,5,0,1.795090026
41,0,67,2,4,0,1.593120475
41,0,81,2,4,0,1.687781395
41,0,58,2,6,874,1.588927371
41,0,39,8,3,400,1.734848376
41,0,61,2,6,800,1.775774038
41,0,54,2,12,1000,1.677645898
41,0,36,8,1,788,1.603391275
41,0,45,2,16,1150,1.656582324
41,0,53,2,3,1500,1.769073055
41,0,53,2,6,1200,1.734837811
41,1,52,2,1,300,1.761777667
41,0,30,2,9,600,1.761405155
41,0,65,2,4,0,1.786699834
41,0,26,2,8,1200,1.682591918
41,0,52,2,16,10000,1.540470033
41,0,63,2,5,3000,1.617488768
41,0,48,2,13,1500,1.667115541
41,0,61,2,12,1100,1.521978752
41,0,69,2,16,5000,1.565859379
41,0,43,8,16,920,1.66080242
41,1,57,2,16,5000,1.646727592
41,0,18,2,10,1200,1.733546428
41,1,36,6,16,1200,1.681091359
41,0,36,2,9,1400,1.758288497
41,0,37,2,12,1000,1.632487185
41,0,41,8,4,1500,1.711664603
41,0,65,2,12,1500,1.75126471
41,0,54,6,16,5000,1.56327686
41,1,50,8,12,788,1.62822615
41,0,60,8,5,800,1.711348174
41,0,53,8,4,1200,1.772882735
41,0,36,2,5,1300,1.688710758
41,0,24,4,12,1500,1.749093569
41,0,44,2,9,2000,1.652072914
41,0,77,2,4,700,1.722099685
41,0,53,2,9,788,1.658135883
41,0,40,2,8,1250,1.636901678
41,0,78,2,16,5000,1.786652328
41,0,59,8,6,900,1.581663429
41,0,56,8,6,1500,1.77561114
41,0,44,8,6,788,1.636667121
41,0,57,2,11,1000,1.770482662
41,0,34,2,12,80,1.774192361
41,0,49,2,3,788,1.744230935
41,1,45,4,16,900,1.5856729
41,0,50,2,3,900,1.713323587
41,0,38,2,12,1500,1.656579774
41,0,61,2,4,1590,1.765222667
41,0,48,4,1,2500,1.627928259
41,1,49,2,12,900,1.689211914
41,0,29,2,13,2900,1.813178645
41,0,39,2,9,1200,1.812843804
41,0,35,2,16,4000,1.715010645
41,0,38,2,16,2000,1.848881625
41,0,45,2,6,400,1.644697191
41,0,61,8,2,5000,1.768498276
41,0,53,2,5,1800,1.582932196
41,0,53,8,5,5500,1.737314961
41,1,25,2,12,1200,1.872132817
41,0,45,2,7,2000,1.733610902
41,0,60,8,6,2000,1.676264625
41,1,42,2,1,1200,1.727587344
41,1,47,8,5,900,1.650646795
41,0,37,8,6,1000,1.564702647
41,0,44,4,6,1500,1.746308169
41,1,35,4,5,1050,1.642222445
41,0,47,2,12,1500,1.700685585
41,0,49,8,13,1000,1.71066232
41,0,29,2,11,1740,1.589189626
41,0,50,2,10,700,1.673780043
41,0,27,2,9,1300,1.839002889
41,0,38,8,12,2000,1.71340405
41,0,48,8,1,1000,1.688496895
41,0,22,2,12,2500,1.696310297
41,0,52,2,9,4000,1.738757736
41,0,34,2,12,750,1.716726756
41,0,58,2,5,1200,1.752849309
41,0,53,2,5,17000,1.608241953
41,0,63,2,5,1500,1.827519121
41,0,29,2,12,1200,1.674357748
41,0,60,8,3,600,1.700911471
41,0,27,2,15,1600,1.674804553
41,0,45,8,13,3000,1.742277912
41,0,51,8,9,2000,1.785263918
41,0,60,8,14,4500,1.717274133
41,0,57,2,11,1500,1.736263119
41,0,52,8,16,1200,1.849364125
41,0,49,8,12,3000,1.60561574
41,0,57,2,5,2100,1.797629496
41,0,43,2,9,1500,1.806945281
41,0,33,2,12,1200,1.838895071
41,0,48,2,10,4000,1.591650744
41,0,30,2,12,3000,1.630478541
41,0,41,2,9,1500,1.788118017
41,1,35,2,12,1200,1.617779442
41,0,45,2,9,1800,1.798475508
41,0,29,8,12,2700,1.703462899
41,1,43,2,16,1100,1.631348596
41,0,33,2,11,2400,1.701409626
41,0,29,2,12,2000,1.628727418
41,0,37,2,12,2000,1.702330487
41,1,58,2,9,1300,1.757550607
41,0,42,2,6,2000,1.6962324
41,0,28,2,12,1800,1.692724322
41,0,32,8,12,2200,1.660953085
41,0,43,2,1,3000,1.617475984
41,0,43,2,5,1800,1.690849361
41,0,51,8,5,1800,1.767644403
41,0,50,2,1,1550,1.604458085
41,1,35,2,9,1200,1.68406331
41,0,33,2,12,1600,1.705113871
41,0,58,8,9,1300,1.662126103
41,0,58,8,1,120,1.57924419
41,0,38,2,12,2500,1.638354246
41,0,57,2,6,1200,1.730349095
41,0,37,2,9,1300,1.681004083
41,0,36,8,9,1850,1.755699083
41,0,34,8,6,1580,1.593302792
41,1,40,2,12,1000,1.752309304
41,0,56,2,4,1900,1.756531007
41,0,53,2,12,2600,1.614493883
41,0,38,8,8,1500,1.670175441
41,0,59,2,12,2300,1.716930932
41,1,54,2,16,4500,1.666874998
41,0,71,2,16,30000,1.675207856
41,0,46,8,12,1000,1.773262008
41,0,52,8,16,12000,1.713981273
41,0,62,8,5,600,1.64096279
41,1,36,8,12,1200,1.618856149
41,0,50,2,12,1500,1.663712129
41,0,59,2,1,800,1.735633187
41,1,28,8,9,950,1.601833899
41,1,55,4,6,430,1.664857936
41,0,39,8,11,7880,1.692247015
41,0,56,2,5,788,1.764053915
41,0,60,2,3,1400,1.616014831
41,0,53,8,1,1500,1.687041981
41,1,21,2,12,1200,1.73605171
41,0,48,8,16,4000,1.695119447
41,0,42,2,9,2500,1.781680983
41,0,46,8,8,788,1.64820442
41,0,37,2,12,3000,1.720647236
41,1,65,6,16,8000,1.717235125
41,0,64,8,12,2000,1.749290413
41,0,62,2,5,2300,1.570258267
41,1,37,2,16,2700,1.717359739
41,0,67,2,16,18000,1.569887357
41,0,47,2,1,3000,1.625612891
41,1,64,8,12,1100,1.675443531
41,0,32,2,13,2500,1.661012896
41,0,68,2,8,3000,1.733040928
41,1,35,2,16,4000,1.664724611
41,1,34,2,12,1080,1.847571366
41,1,60,2,5,1100,1.731073241
41,0,43,8,12,3500,1.815065949
41,0,55,2,1,1578,1.714015756
41,0,63,4,4,500,1.762313181
41,0,49,2,12,940,1.698884169
41,0,34,2,12,2000,1.588413384
41,1,58,2,5,500,1.558086373
41,0,50,2,16,1500,1.76915727
41,0,38,8,12,4000,1.800397942
41,0,52,2,11,1000,1.791648031
41,0,62,2,5,1000,1.73740033
41,0,57,2,1,1200,1.803366152
41,0,51,2,6,1000,1.579682452
41,1,46,8,9,788,1.610821571
41,0,58,2,5,1600,1.519019476
41,0,46,8,3,788,1.693084681
41,0,64,2,4,800,1.760270778
41,1,41,2,16,3800,1.827785514
41,0,53,2,16,7000,1.823317086
41,1,30,8,16,2500,1.483748299
41,0,29,4,12,3000,1.651165924
41,0,50,2,12,8000,1.607196775
41,0,57,2,16,10000,1.776306544
41,0,34,2,16,18000,1.623318579
41,0,46,2,16,7500,1.566854662
41,1,41,2,16,6500,1.755493331
41,0,45,2,12,6000,1.674622071
41,0,25,2,12,2500,1.776564573
41,0,29,2,16,2000,1.721212154
41,0,47,2,3,1200,1.749437122
41,1,33,2,16,2500,1.841036377
41,0,55,4,9,800,1.701037784
41,1,39,8,16,4000,1.822806455
41,1,42,2,5,460,1.801446734
41,0,43,2,12,788,1.672096579
41,0,34,8,5,788,1.744802653
41,0,49,8,9,1100,1.864530911
41,0,31,2,12,1600,1.765472738
41,0,33,8,12,7000,1.618271289
41,0,45,8,5,2500,1.65776435
41,0,41,2,12,2400,1.701677124
41,1,48,2,5,400,1.766345016
41,0,43,2,5,1400,1.676772357
41,0,53,2,3,1105,1.546801213
41,0,80,2,1,0,1.861013969
41,0,52,8,5,1200,1.674040865
41,0,22,2,10,1050,1.679098597
41,0,43,8,12,1200,1.716594971
41,0,34,8,9,1500,1.736206719
41,0,37,2,17,1300,1.744086047
41,0,58,8,5,700,1.85581927
41,0,54,8,17,1600,1.732062923
41,1,38,8,12,800,1.835936168
41,0,27,4,9,1800,1.772267704
41,0,48,8,6,1500,1.692066658
41,0,39,8,5,1665,1.732330937
41,1,55,2,5,200,1.749171069
41,0,50,8,2,1500,1.658727194
41,0,40,8,5,1032,1.683503693
41,0,28,8,10,800,1.747957585
41,0,36,8,11,1100,1.585360747
41,0,52,8,8,1200,1.805427412
41,0,41,2,1,1200,1.602231631
41,1,50,2,7,788,1.589331473
41,0,54,2,5,1200,1.712870391
41,0,40,2,3,3700,1.830536415
41,0,54,2,5,788,1.66311179
41,0,57,8,6,788,1.712974919
41,0,18,8,11,1200,1.598936417
41,1,26,2,15,3000,1.729489233
41,0,51,8,9,1000,1.726365337
41,0,41,2,12,2500,1.785052881
41,0,21,8,9,1035,1.758340589
41,0,60,2,5,416,1.669588918
41,1,51,4,5,800,1.675203145
41,0,36,2,15,8600,1.626006137
41,0,25,4,10,788,1.756311071
41,0,43,6,9,2000,1.743584184
41,0,35,2,8,2000,1.732341139
41,0,42,2,9,500,1.841433377
41,0,69,2,1,350,1.496820343
41,0,58,2,2,650,1.745053428
41,0,38,2,4,850,1.654791724
41,1,58,4,5,75,1.571890071
41,1,32,2,12,850,1.788259371
41,0,55,2,5,14000,1.56067562
41,0,48,8,1,400,1.678965777
41,1,47,2,13,300,1.706840724
41,0,56,2,1,1110,1.826578699
41,0,29,2,9,900,1.610141807
41,0,83,2,1,0,1.797876785
41,1,68,2,5,500,1.657692202
41,0,49,8,1,400,1.681969975
41,1,39,2,5,1000,1.827485595
41,0,56,2,1,2000,1.636356974
41,1,44,8,10,500,1.652581112
41,0,67,8,4,100,1.861846538
41,1,63,2,1,788,1.761576782
41,0,34,8,12,1850,1.739231453
41,0,52,8,7,1200,1.809922625
41,0,58,2,12,4500,1.685411382
41,0,36,8,9,3000,1.763489198
41,0,53,2,16,6000,1.702151594
41,1,34,2,12,150,1.699449007
41,1,56,8,13,1740,1.58936954
41,0,38,2,7,1000,1.717345051
41,1,59,2,12,1200,1.706883049
41,0,41,2,12,4500,1.682471581
41,0,33,2,12,1280,1.687320593
41,1,45,2,13,1577,1.791960673
41,0,41,8,5,340,1.671126343
41,0,54,2,13,9100,1.716087752
41,0,34,4,12,1300,1.653393119
41,1,50,2,16,1340,1.656460295
41,0,55,8,5,400,1.722838479
41,0,42,8,16,2000,1.736872877
41,1,47,2,16,1300,1.752253063
41,1,65,8,11,150,1.805682532
41,0,33,2,16,4200,1.756295784
41,0,38,8,9,700,1.726886438
41,0,25,4,12,900,1.507877474
41,1,31,2,12,788,1.630532729
41,1,43,2,12,1000,1.628958769
41,0,45,8,16,5000,1.644482486
41,0,41,2,16,8000,1.699643213
41,1,47,2,11,350,1.486583214
41,0,46,2,9,3000,1.668423743
41,0,36,2,12,1600,1.751153034
41,0,42,8,9,900,1.812546745
41,0,30,2,12,1500,1.64991749
41,1,41,2,12,985,1.761547473
41,1,25,2,12,1200,1.747941809
41,1,41,8,12,900,1.68691762
41,0,39,2,12,1800,1.850452568
41,1,33,8,5,900,1.75797241
41,0,26,2,5,1500,1.736183123
41,1,37,4,1,1200,1.698589745
41,1,40,8,12,980,1.672975253
41,0,31,8,17,5000,1.948868244
41,0,27,8,1,1500,1.74407231
41,1,29,2,12,15000,1.63476825
41,0,54,8,4,500,1.611431965
41,1,19,2,5,500,1.738298543
41,0,60,4,1,250,1.626042338
41,0,41,2,6,3000,1.552587172
41,0,55,2,5,1000,1.702588195
41,0,53,2,4,500,1.72618676
41,0,58,2,16,3000,1.632201532
41,1,25,2,16,1500,1.735701454
41,1,55,2,16,12000,1.724743587
41,0,52,6,16,7800,1.798520077
41,0,24,8,12,4500,1.59885439
41,0,30,2,16,1500,1.706682985
41,1,34,2,16,7500,1.672123975
41,0,73,2,16,12000,1.887993367
41,1,57,2,15,8000,1.78758256
41,1,21,2,15,205,1.821890596
41,0,51,2,16,3000,1.513848474
41,1,52,2,16,10000,1.784535322
41,0,67,6,16,14000,1.864909297
41,1,30,2,16,1500,1.634795453
41,1,31,8,16,1500,1.668567607
41,0,65,8,13,2890,1.892014923
41,0,31,2,16,5000,1.774433384
41,1,47,2,16,13000,1.534136503
41,0,47,2,5,1300,1.718503972
41,0,39,2,5,1577,1.787357278
41,0,42,2,15,5000,1.640256592
41,0,35,8,10,790,1.808450435
41,1,68,8,3,600,1.669740075
41,1,28,8,9,1500,1.663684113
41,1,52,8,3,250,1.791564607
41,1,34,2,12,1200,1.710816819
41,0,38,6,13,1577,1.714820424
41,0,54,2,16,4000,1.800555096
41,1,36,2,12,900,1.727208135
41,0,67,2,16,1000,1.878399139
41,1,53,8,13,920,1.770892392
41,0,53,6,16,2000,1.848155832
41,1,34,2,16,6000,1.700048719
41,1,33,2,16,1500,1.715808703
41,1,55,8,16,4500,1.771377521
41,1,45,8,16,13000,1.772630814
41,0,40,2,9,1500,1.743364635
41,1,44,4,13,1100,1.71453144
41,0,50,4,2,3500,1.763252227
41,0,50,8,1,2000,1.687696668
41,1,42,4,12,788,1.680652464
41,0,40,2,12,1200,1.626498675
41,1,50,2,9,1300,1.698161224
41,1,34,8,9,1300,1.620759524
41,1,54,2,12,5000,1.786651495
41,0,31,2,16,4600,1.849859465
41,1,51,2,5,1000,1.676244752
41,0,55,4,3,5500,1.686349215
41,0,47,8,12,1900,1.675335411
41,1,49,2,1,1000,1.725193609
41,0,37,2,16,7000,1.650059732
41,1,26,2,16,4000,1.702204193
41,0,26,2,16,2500,1.815356102
41,1,32,2,9,1400,1.830792777
41,1,55,2,12,945,1.601461232
41,1,37,8,6,200,1.531751431
41,1,36,4,12,1483,1.56970423
41,1,54,6,3,940,1.761909348
41,0,35,8,11,1500,1.791515741
41,0,33,2,16,2000,1.700669722
41,0,46,4,9,2300,1.795478405
41,0,47,6,9,2500,1.637907067
41,0,47,2,16,2300,1.647726055
41,1,46,2,12,2500,1.671039529
41,0,41,2,4,2389,1.66902599
41,1,51,2,12,2000,1.595627967
41,1,27,2,12,1500,1.616563643
41,1,62,4,3,320,1.849665017
41,0,30,2,6,1000,1.61358633
41,1,23,8,7,788,1.627006704
41,1,40,2,12,788,1.743187514
41,0,36,2,12,1300,1.635002857
41,0,34,2,12,1200,1.674484536
41,1,49,4,14,3500,1.778575392
41,1,31,2,15,1800,1.69551071
41,0,51,2,9,1700,1.625827299
41,1,62,2,16,6000,1.714510046
41,0,34,2,16,5000,1.820802516
41,0,33,2,16,5000,1.789307703
41,1,30,2,16,2000,1.779658163
41,0,30,2,16,5500,1.554239541
41,1,33,2,16,1500,1.740820239
41,0,73,2,5,3000,1.595641636
41,0,30,2,16,8000,1.653839718
41,1,53,2,16,2300,1.666831562
41,1,35,2,15,850,1.628121713
41,1,23,2,16,980,1.680948984
41,1,26,2,12,2000,1.679111635
41,1,21,2,15,400,1.644976519
41,1,22,2,14,1000,1.635350831
41,1,22,2,15,680,1.602641111
41,1,19,2,13,400,1.767694503
41,1,21,6,16,900,1.628949484
41,1,38,2,16,900,1.644555119
